value
0.70024
1.2529
1.7905
2.0031
2.0807
2.0888
1.9282
1.2245
0.75517
0.53383
0.44182
0.42193
0.75024
1.5056
1.8103
1.7278
1.5989
1.7638
1.5743
0.99128
0.74427
0.73433
0.73303
0.67069
1.1618
1.746
1.9839
2.0747
2.084
1.9939
1.3068
0.79819
0.55301
0.44872
0.41679
0.67277
1.4223
1.8032
1.7447
1.6104
1.7176
1.6553
1.0474
0.75519
0.72967
0.74636
0.65695
1.0716
1.6945
1.9653
2.0689
2.0798
2.0413
1.3938
0.84535
0.57375
0.45705
0.41661
0.60736
1.331
1.7934
1.7895
1.6377
1.6808
1.7293
1.1093
0.76312
0.70485
0.74107
0.64572
0.98226
1.6386
1.9399
2.0561
2.0752
2.0701
1.4843
0.89606
0.59933
0.46961
0.42145
0.55392
1.2342
1.7653
1.7812
1.6516
1.6486
1.7884
1.177
0.80034
0.71837
0.74971
0.65017
0.90331
1.5705
1.9223
2.051
2.0806
2.0854
1.5799
0.95232
0.62366
0.47725
0.42299
0.50891
1.1304
1.7313
1.7889
1.6606
1.6181
1.8272
1.2511
0.83025
0.72232
0.75613
0.66458
0.83402
1.4973
1.8935
2.0403
2.087
2.0927
1.6763
1.0149
0.65214
0.48782
0.42525
0.4735
1.0254
1.6883
1.8003
1.6741
1.5977
1.8413
1.3305
0.8631
0.71794
0.74706
0.67988
0.77432
1.4173
1.8616
2.0262
2.083
2.0864
1.7686
1.0817
0.68563
0.50355
0.43321
0.45057
0.92552
1.6362
1.8102
1.6977
1.598
1.8356
1.4139
0.90156
0.71737
0.66031
0.64024
0.70474
1.3243
1.8243
1.9932
2.0391
2.04
1.8514
1.1557
0.72306
0.52834
0.45869
0.44784
0.83483
1.5731
1.8499
1.7737
1.6552
1.837
1.5085
0.94227
0.70098
0.68176
0.66426
0.66167
1.228
1.7812
1.9762
2.0518
2.0409
1.9343
1.2377
0.76766
0.5462
0.46059
0.43543
0.74255
1.4927
1.8154
1.7575
1.6451
1.7859
1.597
1.0019
0.73836
0.70639
0.69884
0.64544
1.1335
1.7332
1.974
2.0635
2.059
2.0021
1.3279
0.81085
0.5604
0.45539
0.4229
0.65847
1.401
1.8014
1.7568
1.6302
1.72
1.6778
1.0628
0.76072
0.719
0.73373
0.64549
1.0445
1.6789
1.9603
2.0641
2.0785
2.0515
1.4197
0.85832
0.58078
0.46059
0.41811
0.5908
1.304
1.7806
1.7663
1.6341
1.668
1.747
1.1283
0.78173
0.72078
0.75172
0.65001
0.96059
1.6176
1.9373
2.057
2.0804
2.0775
1.513
0.91262
0.6
0.4671
0.41905
0.53831
1.2026
1.7521
1.7736
1.6432
1.6316
1.8002
1.1987
0.81265
0.72696
0.7615
0.65975
0.88436
1.5486
1.9135
2.0484
2.0873
2.0925
1.6095
0.97121
0.63245
0.48045
0.42219
0.49623
1.0976
1.7192
1.7946
1.6644
1.6087
1.8334
1.275
0.83891
0.72153
0.75722
0.67115
0.81543
1.4742
1.8841
2.0367
2.0857
2.0055
1.6053
1.0047
0.65184
0.48932
0.43497
0.53507
1.0735
1.7079
1.8101
1.6842
1.6794
1.8777
1.3132
0.84931
0.71089
0.71877
0.62517
0.7615
1.43
1.8732
2.0342
2.0633
2.0561
1.7495
1.0679
0.67231
0.49937
0.44365
0.4627
0.94762
1.6482
1.8022
1.7049
1.6229
1.8518
1.3997
0.89657
0.71642
0.72857
0.67368
0.72322
1.3424
1.8301
2.013
2.0769
2.0702
1.843
1.1442
0.71694
0.51839
0.43878
0.43749
0.84362
1.5818
1.8377
1.739
1.6114
1.8176
1.4895
0.93631
0.71212
0.72072
0.69818
0.68681
1.2517
1.793
1.9969
2.0746
2.0702
1.9251
1.2215
0.75502
0.53086
0.4439
0.42576
0.75431
1.5087
1.8077
1.7255
1.6054
1.7709
1.5728
0.9906
0.74611
0.73328
0.72703
0.66778
1.1624
1.7462
1.9841
2.0742
2.0758
1.9908
1.3054
0.79794
0.55212
0.44892
0.41849
0.675
1.424
1.8019
1.7451
1.6134
1.7217
1.6549
1.047
0.7576
0.72672
0.74246
0.65472
1.0715
1.6944
1.9655
2.0675
2.1122
2.0591
1.4003
0.84668
0.57409
0.45279
0.40588
0.59702
1.3233
1.7846
1.7575
1.6063
1.6511
1.7253
1.1118
0.77838
0.72728
0.77282
0.66606
0.98844
1.6357
1.9656
2.076
2.0949
2.0786
1.4872
0.89282
0.58717
0.45852
0.41195
0.54848
1.2314
1.7575
1.7594
1.6221
1.6254
1.7817
1.1767
0.80905
0.73763
0.77726
0.6685
0.91247
1.5707
1.9228
2.0523
2.0909
2.092
1.578
0.95178
0.62005
0.47409
0.41798
0.50749
1.131
1.7306
1.785
1.6506
1.6085
1.823
1.2494
0.82982
0.71661
0.75764
0.66881
0.83786
1.4994
1.8936
2.0393
2.0867
2.0925
1.6729
1.0129
0.64936
0.48646
0.41911
0.4725
1.028
1.6892
1.7994
1.6651
1.5882
1.8369
1.3269
0.86163
0.7268
0.76614
0.69052
0.78161
1.4228
1.8642
2.0304
2.0869
2.0919
1.7636
1.0776
0.68094
0.5006
0.42781
0.44925
0.93031
1.6391
1.8063
1.6874
1.5875
1.8316
1.4077
0.89972
0.7285
0.75494
0.70331
0.73235
1.3389
1.8291
2.0166
2.0854
2.0884
1.8515
1.1491
0.7174
0.51529
0.43539
0.43257
0.8354
1.577
1.8096
1.7078
1.5914
1.8045
1.4922
0.94372
0.73547
0.74608
0.71919
0.69523
1.2499
1.7896
2.0016
2.0797
2.0836
1.93
1.2267
0.75486
0.52988
0.43938
0.42124
0.74764
1.5033
1.805
1.7197
1.5937
1.7602
1.5761
0.99401
0.74635
0.74019
0.73826
0.67252
1.1599
1.7438
1.9861
2.0758
2.087
1.9961
1.3098
0.79747
0.54797
0.4447
0.41433
0.66953
1.4192
1.811
1.7592
1.6096
1.7132
1.6573
1.0485
0.74926
0.72147
0.74584
0.65708
1.0692
1.6952
1.9628
2.0664
2.0794
2.0424
1.3947
0.84617
0.57483
0.45762
0.41686
0.60646
1.3302
1.7865
1.7624
1.6281
1.6767
1.7285
1.1098
0.77798
0.72223
0.75175
0.65088
0.98414
1.6354
1.9548
2.0665
2.0834
2.074
1.4871
0.89504
0.59216
0.46364
0.41675
0.55071
1.2316
1.7601
1.7689
1.6354
1.6362
1.7856
1.1777
0.80531
0.72835
0.76414
0.65972
0.90712
1.5695
1.9214
2.0514
2.088
2.0911
1.5811
0.9534
0.62474
0.47785
0.42078
0.50712
1.1282
1.7308
1.7955
1.6613
1.6143
1.8264
1.2522
0.82729
0.71327
0.75453
0.66564
0.83372
1.4976
1.8948
2.0404
2.0858
2.0909
1.6762
1.0145
0.64854
0.48768
0.42576
0.47393
1.0256
1.6879
1.7958
1.674
1.5986
1.8418
1.3304
0.8649
0.71828
0.74408
0.67835
0.7738
1.4164
1.8611
2.0257
2.0848
2.0864
1.7695
1.0826
0.68621
0.50374
0.43322
0.45036
0.92434
1.6355
1.8104
1.698
1.5979
1.8354
1.4151
0.90178
0.7262
0.74525
0.69605
0.72456
1.3307
1.8267
2.0138
2.0826
2.0815
1.8578
1.1552
0.72131
0.51915
0.43904
0.43366
0.82866
1.5714
1.8126
1.7154
1.5995
1.806
1.5004
0.94722
0.73083
0.7042
0.69902
0.68353
1.2386
1.785
1.9929
2.0722
2.0687
1.9343
1.2341
0.76212
0.5395
0.44788
0.42612
0.74244
1.4965
1.8334
1.7745
1.6281
1.7734
1.589
0.99579
0.71928
0.70376
0.70922
0.65441
1.1434
1.7398
1.972
2.065
2.0652
1.9989
1.318
0.807
0.55964
0.45347
0.42112
0.6651
1.4103
1.8064
1.7574
1.6259
1.7213
1.6687
1.0556
0.75699
0.71109
0.73226
0.64713
1.0547
1.686
1.9729
2.0705
2.074
2.046
1.4082
0.84959
0.57279
0.45825
0.41811
0.59827
1.3174
1.7805
1.7579
1.6293
1.6721
1.738
1.1194
0.78117
0.72489
0.75341
0.65095
0.97244
1.6255
1.9411
2.0595
2.0805
2.0751
1.5004
0.90527
0.60151
0.46796
0.41942
0.54499
1.2164
1.7593
1.7788
1.6468
1.6381
1.7952
1.1889
0.80408
0.6967
0.71097
0.63906
0.8866
1.5569
1.9131
2.0346
2.0663
2.0785
1.5958
0.96366
0.63279
0.48544
0.43061
0.50606
1.1135
1.7262
1.8015
1.6817
1.631
1.8382
1.2663
0.83259
0.70925
0.73779
0.65392
0.81545
1.4814
1.8857
2.034
2.0763
2.0837
1.6947
1.0277
0.65601
0.49284
0.43143
0.47084
1.0061
1.6787
1.8006
1.686
1.6068
1.8464
1.3482
0.87212
0.71851
0.74535
0.67804
0.7602
1.3981
1.8534
2.0238
2.0839
2.0835
1.7892
1.098
0.6922
0.50589
0.42886
0.44425
0.90232
1.6221
1.8094
1.693
1.5883
1.8261
1.4324
0.91145
0.7287
0.75208
0.70745
0.71993
1.3133
1.8183
2.0123
2.0828
2.0864
1.8754
1.1709
0.72823
0.52028
0.43498
0.42785
0.809
1.5567
1.8094
1.7115
1.5891
1.7913
1.5162
0.95747
0.73894
0.74686
0.72724
0.6888
1.2248
1.7775
1.9973
2.0793
2.0856
1.9501
1.2494
0.76347
0.53378
0.44173
0.41924
0.72479
1.4809
1.8014
1.7243
1.5966
1.7471
1.5993
1.01
0.7502
0.73851
0.7424
0.66776
1.1339
1.7292
1.9818
2.0752
2.0817
2.01
1.3341
0.81088
0.55506
0.45051
0.41622
0.65101
1.3947
1.7943
1.7454
1.6129
1.7033
1.6789
1.0671
0.76621
0.72705
0.74956
0.65473
1.0437
1.6757
1.9657
2.0688
2.0808
2.0535
1.4234
0.86004
0.57811
0.45594
0.41282
0.58669
1.2994
1.7787
1.7608
1.6192
1.6552
1.746
1.1302
0.78648
0.73052
0.76588
0.65885
0.96222
1.6165
1.9385
2.0577
2.0891
2.0818
1.5146
0.91299
0.60144
0.4654
0.41624
0.53609
1.2005
1.7535
1.7765
1.6395
1.6257
1.799
1.1991
0.81099
0.72548
0.76522
0.66332
0.88529
1.5497
1.9136
2.0484
2.0888
2.093
1.6086
0.97056
0.63168
0.47939
0.42135
0.49609
1.0986
1.7195
1.791
1.6611
1.6062
1.8322
1.2739
0.83922
0.71795
0.75663
0.67176
0.81683
1.4746
1.8861
2.0377
2.0869
2.0919
1.7034
1.0336
0.66003
0.49137
0.42445
0.46485
0.99559
1.6741
1.8018
1.6751
1.5911
1.8395
1.3537
0.87414
0.71891
0.7565
0.69049
0.76199
1.3945
1.8519
2.0246
2.0837
2.0909
1.7949
1.1017
0.69424
0.5062
0.43231
0.44325
0.89673
1.6189
1.8094
1.6992
1.592
1.8261
1.4374
0.91389
0.72834
0.74795
0.70564
0.71632
1.3076
1.8157
2.011
2.082
2.0851
1.8805
1.1758
0.73084
0.52136
0.43817
0.42858
0.80363
1.5523
1.81
1.715
1.5948
1.7917
1.5225
0.96074
0.735
0.73862
0.72252
0.68408
1.2171
1.7737
1.9997
2.0802
2.08
1.9541
1.2555
0.76979
0.53793
0.43812
0.41615
0.7181
1.4747
1.8039
1.726
1.589
1.7384
1.6035
1.0123
0.7499
0.74476
0.75084
0.67109
1.1308
1.7279
1.9789
2.072
2.0851
2.0129
1.3374
0.81421
0.56019
0.45158
0.41556
0.64793
1.3906
1.7978
1.7514
1.6148
1.7013
1.6821
1.0686
0.76484
0.72804
0.75046
0.65468
1.0406
1.6744
1.9586
2.065
2.0849
2.0563
1.4268
0.86285
0.58258
0.46007
0.41559
0.58522
1.2957
1.779
1.7673
1.6302
1.6605
1.7504
1.1331
0.78609
0.72263
0.75687
0.65351
0.95615
1.6135
1.9425
2.0607
2.0845
2.0804
1.5192
0.91445
0.60368
0.46858
0.41856
0.53484
1.1964
1.7517
1.7793
1.646
1.6288
1.8026
1.2028
0.81148
0.71338
0.75144
0.65702
0.87894
1.5449
1.9112
2.0453
2.0835
2.0892
1.6142
0.97451
0.63013
0.47986
0.42378
0.49532
1.0928
1.7161
1.7927
1.6648
1.6097
1.8353
1.2792
0.8414
0.71547
0.75244
0.66915
0.8111
1.4692
1.8915
2.0464
2.0878
2.0907
1.71
1.0374
0.65603
0.48847
0.42657
0.46378
0.98892
1.6707
1.7917
1.6738
1.592
1.8399
1.3586
0.88018
0.73001
0.75855
0.69193
0.75898
1.3875
1.8496
2.0247
2.0851
2.0877
1.8003
1.1072
0.69501
0.50658
0.43072
0.44196
0.88979
1.6143
1.809
1.6953
1.5887
1.8231
1.4433
0.91782
0.72847
0.74141
0.70593
0.71356
1.3009
1.814
2.0083
2.0814
2.082
1.8853
1.181
0.73368
0.52418
0.4388
0.42857
0.79789
1.5473
1.8116
1.7182
1.5972
1.7903
1.5287
0.96374
0.7372
0.73806
0.72235
0.68142
1.2105
1.7707
1.9959
2.0793
2.0787
1.9587
1.2612
0.771
0.5395
0.44413
0.41902
0.71389
1.4693
1.8034
1.7321
1.6009
1.7422
1.6114
1.017
0.75346
0.73617
0.74205
0.66431
1.1208
1.7225
1.9773
2.0728
2.0797
2.0166
1.3459
0.81821
0.56145
0.45297
0.41692
0.64212
1.3821
1.795
1.7521
1.6189
1.6997
1.6899
1.075
0.76693
0.72414
0.74773
0.65209
1.0311
1.6681
1.9561
2.0636
2.0782
2.0568
1.4356
0.86829
0.58458
0.46137
0.41769
0.5809
1.2864
1.7764
1.7675
1.6345
1.6606
1.7575
1.1401
0.78969
0.72366
0.75483
0.65171
0.94692
1.6061
1.9341
2.0553
2.0853
2.0824
1.5298
0.92216
0.60731
0.47033
0.41909
0.52981
1.1843
1.7489
1.7805
1.6485
1.6263
1.8077
1.2114
0.814
0.72286
0.75987
0.66108
0.87146
1.537
1.9084
2.0459
2.084
2.0904
1.6246
0.98109
0.63564
0.48084
0.42275
0.49089
1.0812
1.7122
1.794
1.6638
1.6051
1.8362
1.2875
0.84516
0.72449
0.75942
0.67472
0.80628
1.4615
1.8814
2.0364
2.0867
2.0915
1.7194
1.0445
0.66447
0.49329
0.42807
0.46147
0.97883
1.6656
1.8025
1.683
1.5949
1.8406
1.3678
0.88088
0.72416
0.75285
0.6904
0.75198
1.3792
1.8502
2.0292
2.0861
2.0873
1.8101
1.1139
0.69692
0.50566
0.43291
0.4405
0.88031
1.6088
1.8048
1.6972
1.5906
1.8209
1.4511
0.92263
0.73533
0.75075
0.71069
0.71114
1.2927
1.809
2.0093
2.0822
2.0861
1.8938
1.1891
0.73748
0.52591
0.43958
0.42674
0.78867
1.5396
1.811
1.7198
1.5966
1.7849
1.5372
0.96857
0.73846
0.73302
0.72349
0.67895
1.2017
1.7668
2.0112
2.0833
2.0803
1.9658
1.2694
0.77253
0.53543
0.44306
0.41831
0.70605
1.4625
1.7985
1.7245
1.5986
1.7359
1.6178
1.0225
0.75927
0.73861
0.74628
0.66478
1.1137
1.7175
1.9754
2.0712
2.0847
2.0225
1.3543
0.8234
0.56164
0.45154
0.41493
0.63496
1.3727
1.7917
1.7491
1.6138
1.6915
1.6958
1.0811
0.77172
0.73017
0.75497
0.65537
1.0242
1.6626
1.9569
2.0641
2.0863
2.0627
1.4447
0.87197
0.58451
0.4611
0.41574
0.57444
1.2766
1.7735
1.7667
1.6314
1.6523
1.7617
1.1463
0.79026
0.69985
0.72583
0.64299
0.9367
1.599
1.9288
2.0455
2.0713
2.077
1.5381
0.92824
0.61462
0.4758
0.42394
0.52845
1.1758
1.7473
1.7889
1.6616
1.6349
1.8152
1.2191
0.81453
0.71138
0.74622
0.65295
0.86
1.5288
1.9039
2.0421
2.0842
2.0902
1.6365
0.9885
0.6375
0.48223
0.41894
0.48501
1.0682
1.7065
1.7939
1.66
1.5957
1.8347
1.2963
0.84939
0.72452
0.76509
0.68208
0.80225
1.4527
1.8767
2.0349
2.087
2.0931
1.7294
1.0523
0.66998
0.49639
0.42862
0.45865
0.96766
1.6599
1.8068
1.6872
1.5947
1.8398
1.3773
0.88388
0.7255
0.75193
0.69202
0.74643
1.3701
1.8425
2.0212
2.0857
2.0882
1.8204
1.1222
0.7039
0.5094
0.43344
0.43825
0.86936
1.6011
1.8082
1.7007
1.5905
1.8171
1.4615
0.92729
0.73065
0.74744
0.71208
0.7066
1.2822
1.8043
2.0065
2.0832
2.0831
1.9022
1.1978
0.74138
0.5261
0.43996
0.42599
0.7791
1.5313
1.8076
1.7188
1.597
1.7802
1.5466
0.97526
0.74034
0.7394
0.72778
0.67721
1.1911
1.7606
1.9917
2.078
2.0855
1.9744
1.28
0.78224
0.54567
0.44634
0.41807
0.69646
1.4502
1.8041
1.7386
1.6063
1.7326
1.6301
1.0292
0.75479
0.733
0.74318
0.66032
1.1001
1.7112
1.9721
2.0694
2.0829
2.0288
1.3661
0.82904
0.56584
0.45436
0.41604
0.62657
1.3606
1.7903
1.7531
1.62
1.6881
1.7059
1.0894
0.77458
0.73006
0.75377
0.65334
1.0121
1.6544
1.9521
2.0628
2.081
2.0645
1.4566
0.88012
0.58954
0.46331
0.41758
0.5683
1.2637
1.7725
1.7724
1.6378
1.6519
1.7704
1.1555
0.79329
0.72072
0.75554
0.65297
0.92906
1.5918
1.9284
2.0531
2.0852
2.0859
1.5509
0.93483
0.61241
0.47104
0.41927
0.51987
1.1613
1.7412
1.7809
1.6493
1.619
1.8152
1.2276
0.82288
0.7257
0.76262
0.66535
0.85695
1.5207
1.9023
2.0443
2.0854
2.0934
1.6461
0.9951
0.64135
0.48273
0.42321
0.48296
1.0577
1.7028
1.7921
1.6658
1.5997
1.8383
1.3048
0.85352
0.72667
0.76114
0.6801
0.7943
1.4434
1.877
2.036
2.087
2.0912
1.7399
1.0594
0.6722
0.49711
0.42857
0.45598
0.95637
1.6541
1.8049
1.6865
1.5928
1.8379
1.3862
0.88913
0.72851
0.75378
0.69545
0.74202
1.3607
1.842
2.0232
2.0878
2.0875
1.8294
1.1298
0.7032
0.50958
0.43379
0.43663
0.85943
1.5944
1.8052
1.7011
1.5899
1.8135
1.4698
0.93287
0.73624
0.74951
0.71533
0.70395
1.2729
1.8003
2.0072
2.0825
2.0829
1.9098
1.2061
0.74479
0.52736
0.43399
0.42201
0.76912
1.5233
1.8077
1.7149
1.5859
1.769
1.5534
0.97984
0.74378
0.74763
0.73937
0.6806
