,0,1,2
327,8.66760089655,2.01443709245,34.0819956499
328,8.00974059911,1.52048503947,33.3299952634
329,7.37241002256,1.12685062309,32.5528936627
330,6.76269813604,0.822944358229,31.763858681
331,6.18597479019,0.597549420594,30.973050545
332,5.64603029384,0.439523717328,30.1880154832
333,5.14525832166,0.338294858876,29.4141306253
334,4.68485965094,0.28417733471,28.6550443189
335,4.26504953419,0.26854764106,27.9130772174
336,3.88525657909,0.283912818876,27.1895664704
337,3.54430535968,0.323903796796,26.4851475297
338,3.24057844334,0.383219282537,25.799975915
339,2.97215609374,0.457540105755,25.1338956568
340,2.73693370879,0.543428650268,24.4865630295
341,2.53271822113,0.638223645417,23.857534467
342,2.3573053764,0.739937167573,23.2463268831
343,2.20854014443,0.847158144123,22.6524574956
344,2.08436261776,0.95896480735,22.0754689774
345,1.98284169503,1.07484725968,21.5149445276
346,1.90219869353,1.19464044569,20.9705163673
347,1.84082283047,1.31846726558,20.4418702599
348,1.79728028439,1.44669122081,19.928747932
349,1.77031831694,1.57987778835,19.4309487257
350,1.75886571283,1.71876362655,18.9483314082
351,1.76203058895,1.86423268871,18.4808167839
352,1.77909643611,2.01729833298,18.0283915651
353,1.8095170894,2.17909055299,17.591113846
354,1.85291117597,2.35084749736,17.1691204624
355,1.90905645958,2.53391048829,16.7626365051
356,1.97788438779,2.72972178236,16.371987262
357,2.0594750477,2.93982433111,15.9976128989
358,2.15405264535,3.16586279118,15.6400862349
359,2.26198154026,3.40958499387,15.3001340214
360,2.38376278479,3.6728430073,14.9786621939
361,2.52003103472,3.95759280083,14.6767856184
362,2.67155160793,4.26589134202,14.3958628965
363,2.83921736642,4.59988971161,14.1375368122
364,3.02404497853,4.96182049792,13.9037809818
365,3.22716997537,5.35397731891,13.6969531825
366,3.4498398426,5.77868380494,13.5198556521
367,3.69340417787,6.23824875189,13.3758023256
368,3.95930068861,6.73490342278,13.2686924429
369,4.24903549967,7.27071615194,13.2030891392
370,4.56415588265,7.84747853257,13.1843004156
371,4.90621311261,8.46655662829,13.2184581502
372,5.27671271825,9.12869999247,13.3125883995
373,5.67704894889,9.83380104842,13.474663013
374,6.10841989474,10.580597951,13.7136184006
375,6.57171946008,11.3663159598,14.0393221199
376,7.06740245119,12.1862463424,14.4624619113
377,7.59531961327,13.0332688321,14.9943253601
378,8.15452082569,13.8973347523,15.6464324658
379,8.74302720208,14.7649440893,16.4299797819
380,9.35757694859,15.6186715967,17.3550561486
381,9.99335588026,16.4368238799,18.429600174
382,10.6437316739,17.1933387224,19.6580931288
383,11.3000210246,17.8580638842,21.0400223628
384,11.9513299325,18.39756541,22.5682123243
385,12.5845173857,18.7766013723,24.2272004323
386,13.1843385206,18.9603405086,25.9919225093
387,13.7338206617,18.9172946616,27.8270448029
388,14.2149100318,18.622769856,29.6873035038
389,14.6093953939,18.0624456667,31.5191509498
390,14.9000681802,17.2355156258,33.2638347111
391,15.0720232419,16.1567325903,34.8617574767
392,15.1139528566,14.8567697106,36.2576352408
393,15.01925537,13.3805602166,37.4056860745
394,14.7867833983,11.7836806127,38.2739532515
395,14.4211009447,10.1272838403,38.846970258
396,13.932197156,8.47242748842,39.1263058913
397,13.3346975251,6.87475961798,39.1289890497
398,12.6466962246,5.380385753,38.884255483
399,11.8883848006,4.02340688499,38.4293463995
400,11.0806628977,2.82521512475,37.8051553866
401,10.2438897497,1.79528923747,37.0523868122
402,9.39688438721,0.933027464275,36.2086382869
403,8.55622467719,0.230105075962,35.3065494208
404,7.73584438815,-0.327086688319,34.3729424668
405,6.94689143728,-0.755232459269,33.4287504792
406,6.19779117053,-1.07228665463,32.4894826022
407,5.49445348525,-1.29612389643,31.5659910421
408,4.84056739353,-1.44362096916,30.66535219
409,4.23793670425,-1.53010242229,29.791732146
410,3.68682227529,-1.56906698255,28.9471598402
411,3.18626742213,-1.57211482885,28.1321722294
412,2.73439237018,-1.54900778774,27.3463243246
413,2.32865072714,-1.50780952767,26.5885737514
414,1.96604594475,-1.45506727359,25.8575579512
415,1.64330898446,-1.3960087394,25.1517848124
416,1.35704031124,-1.3347374011,24.4697567719
417,1.10382029872,-1.27441608506,23.8100459373
418,0.88029245031,-1.21743357055,23.1713346282
419,0.683223765625,-1.1655520143,22.5524325814
420,0.50954627584,-1.12003494974,21.9522792441
421,0.356383351863,-1.08175676171,21.369937228
422,0.221063927043,-1.05129515775,20.8045811357
423,0.101127316571,-1.02900844223,20.2554845573
424,-0.00567911645137,-1.01509947683,19.7220070035
425,-0.101407590217,-1.00966816672,19.203581809
426,-0.187921317415,-1.01275419859,18.6997055492
427,-0.266908492276,-1.02437160898,18.2099291907
428,-0.33989789893,-1.04453659992,17.7338510031
429,-0.40827540609,-1.0732898556,17.2711111526
430,-0.473300794691,-1.11071445636,16.8213878518
431,-0.536124514848,-1.1569503392,16.3843949284
432,-0.597804090623,-1.21220611861,15.9598806954
433,-0.659319989273,-1.27676895923,15.5476280301
434,-0.721590849543,-1.35101308236,15.1474556119
435,-0.785488024153,-1.43540739103,14.7592203081
436,-0.851849437764,-1.53052261142,14.382820746
437,-0.921492795628,-1.63703827105,14.0182021546
438,-0.995228201788,-1.75574976346,13.6653626149
439,-1.07387026065,-1.88757568271,13.3243609077
440,-1.158249743,-2.03356554628,12.9953262133
441,-1.24922489794,-2.19490795768,12.6784699802
442,-1.34769248582,-2.37293918605,12.3741003565
443,-1.4545985938,-2.56915205408,12.0826396633
444,-1.57094927478,-2.7852049204,11.8046454814
445,-1.69782101992,-3.02293041056,11.5408360303
446,-1.83637103307,-3.28434338031,11.2921206353
447,-1.98784721953,-3.57164737402,11.0596362
448,-2.15359772579,-3.88723855203,10.84479073
449,-2.33507976784,-4.23370568417,10.6493150695
450,-2.53386735429,-4.61382431714,10.4753241061
451,-2.75165733842,-5.03054259248,10.325388742
452,-2.99027301004,-5.48695538566,10.2026198751
453,-3.25166414846,-5.98626242197,10.1107654251
454,-3.53790208876,-6.53170476893,10.0543209847
455,-3.85116788678,-7.12647258719,10.0386538388
456,-4.19373108954,-7.773575251,10.0701387027
457,-4.56791591475,-8.47566298093,10.1563013341
458,-4.97605081636,-9.23478711928,10.3059628671
459,-5.42039648225,-10.0520844209,10.5293729173
460,-5.90304633368,-10.9273697667,10.8383128045
461,-6.42579269258,-11.8586224101,11.2461412447
462,-6.98995116542,-12.8413545798,11.7677433824
463,-7.59613580689,-13.8678599004,12.4193303115
464,-8.24397879998,-14.9263551518,13.2180214129
465,-8.93179145434,-16.0000552669,14.1811285454
466,-9.65616921951,-17.0662608123,15.3250542949
467,-10.4115531698,-18.0955905815,16.6637239892
468,-11.1897749199,-19.0515565742,18.206504044
469,-11.9796313886,-19.8907446432,19.9556302707
470,-12.7665589988,-20.5639110182,21.9032897824
471,-13.532500142,-21.0183000933,24.0286700742
472,-14.2560711246,-21.2013910166,26.2954889068
473,-14.9131402805,-21.0660532124,28.6506973883
474,-15.477896051,-20.5767269664,31.025120963
475,-15.924419291,-19.715797743,33.3366680486
476,-16.2286731767,-18.4889336857,35.4963232069
477,-16.3707047935,-16.9279950154,37.4164743236
478,-16.3367481662,-15.0903749896,39.0203646193
479,-16.1208705046,-13.0543395366,40.2508919078
480,-15.7258435939,-10.9109316884,41.0768851083
481,-15.163054032,-8.75394957734,41.4954985834
482,-14.4514565224,-6.67001659571,41.5303399383
483,-13.6157650336,-4.73063549057,41.2260249178
484,-12.6842084395,-2.98743539351,40.6406317987
485,-11.6862167204,-1.47089100017,39.8377687501
486,-10.6503539389,-0.191974932263,38.8796888617
487,-9.60270688897,0.854267443577,37.8223029574
488,-8.5658154687,1.68431424607,36.7123157605
489,-7.5581266666,2.32182726464,35.5862390915
490,-6.59388612312,2.79394382794,34.4707885074
491,-5.68335114895,3.12845109333,33.3841211942
492,-4.83320844577,3.35185748264,32.3374509135
493,-4.04709688151,3.48823837458,31.3367067873
494,-3.32616007038,3.55867783926,30.3840345558
495,-2.66957799913,3.58112716086,29.4790448776
496,-2.07504766024,3.57052796081,28.6197857841
497,-1.53919825416,3.53908419532,27.8034589752
498,-1.05793717961,3.49660231948,27.0269198569
499,-0.62672962437,3.45084763879,26.2870069358
500,-0.240818159818,3.40788617339,25.5807436916
501,0.104609702409,3.37239598042,24.9054497241
502,0.414297751985,3.34794125025,24.258790522
503,0.692833323307,3.33720808868,23.6387880838
504,0.944588547149,3.34220396247,23.043808522
505,1.1736845514,3.36442425028,22.4725378927
506,1.38397348631,3.40498985326,21.9239537613
507,1.57903411571,3.46475979831,21.397297294
508,1.76217748241,3.54442247434,20.8920487415
509,1.9364598154,3.64456872647,20.4079078906
510,2.10470040076,3.76574957807,19.9447802199
511,2.26950259662,3.90852089546,19.50276899
512,2.43327654466,4.07347687185,19.0821732198
513,2.59826242634,4.26127378834,18.6834913619
514,2.76655334115,4.47264510801,18.3074304501
515,2.9401170532,4.70840856792,17.9549204872
516,3.12081596884,4.96946554516,17.6271338553
517,3.31042477595,5.2567925811,17.3255095232
518,3.51064519941,5.57142454469,17.0517817798
519,3.72311730945,5.91442849842,16.8080131112
520,3.94942676357,6.28686689849,16.5966306357
521,4.19110726988,6.68974831869,16.4204651825
522,4.44963743408,7.12396345269,16.2827916155
523,4.72643099856,7.59020374889,16.1873683097
524,5.02281930841,8.08885971838,16.1384727485
525,5.34002465963,8.61989580754,16.1409289656
526,5.67912302059,9.18269886148,16.2001209751
527,6.04099450211,9.77589778987,16.3219843917
528,6.42625993391,10.3971533075,16.5129661665
529,6.83520205202,11.0429188431,16.7799398733
530,7.26767020725,11.708177226,17.1300614949
531,7.72296828182,12.3861629167,17.5705486281
532,8.19972678725,13.0680866301,18.1083651191
533,8.69576205227,13.7428882981,18.7497943669
534,9.20792811349,14.3970551204,19.4998891875
535,9.73197044338,15.014552987,20.3617957453
536,10.262394895,15.5769298689,21.3359651034
537,10.7923698849,16.0636557289,22.4192892969
538,11.3136842181,16.4527607508,23.6042290299
539,11.8167860405,16.7218172021,24.8780342805
540,12.2909287678,16.8492755627,26.2221912081
541,12.7244458994,16.8161108452,27.6122491837
542,13.1051669961,16.6076637554,29.0181785715
543,13.4209712124,16.2154844651,30.4053717405
544,13.6604535514,15.6389230995,31.7363209795
545,13.8136553332,14.8861841049,32.972892877
546,13.872789046,13.9745924281,34.0789891324
547,13.832874603,12.9299166742,35.023271174
548,13.6922042272,11.7847465903,35.7815668271
549,13.4525692313,10.5760962937,36.3385984433
550,13.1192122508,9.34255445775,36.6887775797
551,12.7005071657,8.12138515892,36.8359780454
552,12.2074074987,6.945975213,36.7923824401
553,11.652733964,5.84393152545,36.5766480891
554,11.0503872251,4.83598674049,36.2117208954
555,10.4145712148,3.93571661598,35.7226291314
556,9.759098141,3.1499466998,35.1345272234
557,9.0968238445,2.47965132436,34.4711609189
558,8.43923741878,1.92112772561,33.7538210369
559,7.79620688347,1.46725068993,33.0007668359
560,7.17586617711,1.10866040729,32.2270435489
561,6.58461875315,0.834790706945,31.4445926121
562,6.0272290356,0.634694059441,30.6625513544
563,5.50697349014,0.497657161704,29.887652593
564,5.02582643624,0.413625096935,29.1246553842
565,4.58466049345,0.373464622075,28.3767599611
566,4.18344662293,0.369101087205,27.6459789739
567,3.82144339804,0.393561956531,26.9334519418
568,3.49736906218,0.440955465231,26.2397001436
569,3.20955299781,0.506407444873,25.5648255994
570,2.9560654772,0.585973913659,24.9086612111
571,2.7348261098,0.676542243959,24.2708804497
572,2.54369238466,0.775729810347,23.6510749488
573,2.38053026731,0.881785992427,23.0488075846
574,2.24326906859,0.993501155779,22.463647501
575,2.12994285408,1.11012461991,21.8951923263
576,2.03872058045,1.23129250149,21.3430816951
577,1.96792698274,1.35696556965,20.8070051971
578,1.91605603169,1.48737676598,20.2867070621
579,1.88177855867,1.62298774678,19.7819892509
580,1.86394542356,1.76445364048,19.2927141376
581,1.86158738922,1.91259513571,18.8188076212
582,1.87391266966,2.06837699411,18.3602632609
583,1.90030294136,2.232892094,17.9171478732
584,1.94030844806,2.40735013981,17.4896089396
585,1.99364268901,2.5930702045,17.077884128
586,2.06017705565,2.7914762991,16.6823132276
587,2.13993567149,3.00409517564,16.3033528118
588,2.23309058959,3.23255556013,15.941593984
589,2.33995740951,3.47858797327,15.5977836027
590,2.46099128594,3.74402422084,15.2728494352
591,2.59678321132,4.03079551408,14.9679297324
592,2.74805635882,4.34092800492,14.6844077516
593,2.91566216559,4.67653427977,14.4239517581
594,3.10057571364,5.03979903922,14.1885610029
595,3.30388982005,5.43295678752,13.9806180695
596,3.52680707408,5.85825885647,13.8029477764
597,3.77062884807,6.31792648833,13.6588824739
598,4.0367400574,6.81408600529,13.5523330094
599,4.32658814592,7.34868131981,13.4878637887
600,4.64165442806,7.923358238,13.4707691164
601,4.98341553167,8.53931426741,13.5071462457
602,5.35329227422,9.19710711685,13.6039581641
603,5.75258290237,9.89641501666,13.769075951
604,6.18237729259,10.6357427674,14.0112864707
